ClassName,NormalizedClassName,LessonType,FullDate,SessionID,SessionStart,SessionEnd,NumberOfTimeBlocks,SessionDurationMinutes,WeekdayName,SessionStartTime,SessionEndTime,SessionSlot,ExpectedStudents,PresentStudents,AttendanceRate,AttendancePercentage
Machine Learning Operations,machine learning operations,Gewoon vak,2025-10-10,machine learning operations_20251010_1,2025-10-10 08:15:00,2025-10-10 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,8,0.19047619047619047,19.047619047619047
Machine Learning Operations,machine learning operations,Gewoon vak,2025-10-14,machine learning operations_20251014_1,2025-10-14 08:15:00,2025-10-14 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,7,0.09859154929577464,9.859154929577464
Machine Learning Operations,machine learning operations,Gewoon vak,2025-10-17,machine learning operations_20251017_1,2025-10-17 15:45:00,2025-10-17 17:45:00,1,120.0,Friday,15:45,17:45,Friday 15:45-17:45,113,2,0.017699115044247787,1.7699115044247788
Machine Learning Operations,machine learning operations,Gewoon vak,2025-10-21,machine learning operations_20251021_1,2025-10-21 08:15:00,2025-10-21 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,12,0.16901408450704225,16.901408450704224
Machine Learning Operations,machine learning operations,Gewoon vak,2025-10-24,machine learning operations_20251024_1,2025-10-24 08:15:00,2025-10-24 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,4,0.09523809523809523,9.523809523809524
Machine Learning Operations,machine learning operations,Gewoon vak,2025-10-28,machine learning operations_20251028_1,2025-10-28 08:15:00,2025-10-28 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,8,0.11267605633802817,11.267605633802818
Machine Learning Operations,machine learning operations,Gewoon vak,2025-10-31,machine learning operations_20251031_1,2025-10-31 08:15:00,2025-10-31 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,4,0.09523809523809523,9.523809523809524
Machine Learning Operations,machine learning operations,Gewoon vak,2025-11-04,machine learning operations_20251104_1,2025-11-04 08:15:00,2025-11-04 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,7,0.09859154929577464,9.859154929577464
Machine Learning Operations,machine learning operations,Gewoon vak,2025-11-07,machine learning operations_20251107_1,2025-11-07 08:15:00,2025-11-07 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,7,0.16666666666666666,16.666666666666664
Machine Learning Operations,machine learning operations,Gewoon vak,2025-11-14,machine learning operations_20251114_1,2025-11-14 08:15:00,2025-11-14 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,5,0.11904761904761904,11.904761904761903
Machine Learning Operations,machine learning operations,Gewoon vak,2025-11-18,machine learning operations_20251118_1,2025-11-18 08:15:00,2025-11-18 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,3,0.04225352112676056,4.225352112676056
Machine Learning Operations,machine learning operations,Gewoon vak,2025-11-21,machine learning operations_20251121_1,2025-11-21 08:15:00,2025-11-21 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,4,0.09523809523809523,9.523809523809524
Machine Learning Operations,machine learning operations,Gewoon vak,2025-11-25,machine learning operations_20251125_1,2025-11-25 08:15:00,2025-11-25 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,6,0.08450704225352113,8.450704225352112
Machine Learning Operations,machine learning operations,Gewoon vak,2025-11-28,machine learning operations_20251128_1,2025-11-28 08:15:00,2025-11-28 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,5,0.11904761904761904,11.904761904761903
Machine Learning Operations,machine learning operations,Gewoon vak,2025-12-02,machine learning operations_20251202_1,2025-12-02 08:15:00,2025-12-02 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,3,0.04225352112676056,4.225352112676056
Machine Learning Operations,machine learning operations,Gewoon vak,2025-12-05,machine learning operations_20251205_1,2025-12-05 08:15:00,2025-12-05 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,7,0.16666666666666666,16.666666666666664
Machine Learning Operations,machine learning operations,Gewoon vak,2025-12-09,machine learning operations_20251209_1,2025-12-09 08:15:00,2025-12-09 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,4,0.056338028169014086,5.633802816901409
Machine Learning Operations,machine learning operations,Gewoon vak,2025-12-12,machine learning operations_20251212_1,2025-12-12 08:15:00,2025-12-12 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,5,0.11904761904761904,11.904761904761903
Machine Learning Operations,machine learning operations,Gewoon vak,2025-12-16,machine learning operations_20251216_1,2025-12-16 08:15:00,2025-12-16 10:15:00,1,120.0,Tuesday,08:15,10:15,Tuesday 08:15-10:15,71,0,0.0,0.0
Machine Learning Operations,machine learning operations,Gewoon vak,2025-12-19,machine learning operations_20251219_1,2025-12-19 08:15:00,2025-12-19 10:15:00,1,120.0,Friday,08:15,10:15,Friday 08:15-10:15,42,0,0.0,0.0
Machine Learning Operations,machine learning operations,Gewoon vak,2026-01-19,machine learning operations_20260119_1,2026-01-19 08:00:00,2026-01-19 18:00:00,1,600.0,Monday,08:00,18:00,Monday 08:00-18:00,113,6,0.05309734513274336,5.3097345132743365
Machine Learning Operations,machine learning operations,Gewoon vak,2026-01-20,machine learning operations_20260120_1,2026-01-20 08:00:00,2026-01-20 18:00:00,1,600.0,Tuesday,08:00,18:00,Tuesday 08:00-18:00,113,2,0.017699115044247787,1.7699115044247788
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-09-22,mathematics for machine learning_20250922_1,2025-09-22 08:15:00,2025-09-22 10:15:00,1,120.0,Monday,08:15,10:15,Monday 08:15-10:15,45,0,0.0,0.0
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-09-23,mathematics for machine learning_20250923_1,2025-09-23 10:30:00,2025-09-23 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,0,0.0,0.0
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-09-30,mathematics for machine learning_20250930_1,2025-09-30 10:30:00,2025-09-30 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,0,0.0,0.0
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-10-07,mathematics for machine learning_20251007_1,2025-10-07 10:30:00,2025-10-07 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,0,0.0,0.0
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-10-14,mathematics for machine learning_20251014_1,2025-10-14 10:30:00,2025-10-14 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,0,0.0,0.0
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-10-21,mathematics for machine learning_20251021_1,2025-10-21 10:30:00,2025-10-21 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,16,0.35555555555555557,35.55555555555556
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-10-27,mathematics for machine learning_20251027_1,2025-10-27 08:15:00,2025-10-27 10:15:00,1,120.0,Monday,08:15,10:15,Monday 08:15-10:15,45,13,0.28888888888888886,28.888888888888886
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-10-28,mathematics for machine learning_20251028_1,2025-10-28 10:30:00,2025-10-28 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,16,0.35555555555555557,35.55555555555556
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-11-04,mathematics for machine learning_20251104_1,2025-11-04 10:30:00,2025-11-04 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,15,0.3333333333333333,33.33333333333333
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-11-18,mathematics for machine learning_20251118_1,2025-11-18 10:30:00,2025-11-18 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,17,0.37777777777777777,37.77777777777778
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-11-25,mathematics for machine learning_20251125_1,2025-11-25 10:30:00,2025-11-25 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,11,0.24444444444444444,24.444444444444443
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-12-02,mathematics for machine learning_20251202_1,2025-12-02 10:30:00,2025-12-02 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,14,0.3111111111111111,31.11111111111111
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-12-09,mathematics for machine learning_20251209_1,2025-12-09 10:30:00,2025-12-09 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,9,0.2,20.0
Mathematics for Machine Learning,mathematics for machine learning,Gewoon vak,2025-12-16,mathematics for machine learning_20251216_1,2025-12-16 10:30:00,2025-12-16 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,45,3,0.06666666666666667,6.666666666666667
Modern Data Architectures,modern data architectures,Gewoon vak,2025-09-23,modern data architectures_20250923_1,2025-09-23 10:30:00,2025-09-23 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,0,0.0,0.0
Modern Data Architectures,modern data architectures,Gewoon vak,2025-09-23,modern data architectures_20250923_2,2025-09-23 15:45:00,2025-09-23 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,0,0.0,0.0
Modern Data Architectures,modern data architectures,Gewoon vak,2025-09-30,modern data architectures_20250930_1,2025-09-30 10:30:00,2025-09-30 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,27,0.2872340425531915,28.723404255319153
Modern Data Architectures,modern data architectures,Gewoon vak,2025-09-30,modern data architectures_20250930_2,2025-09-30 15:45:00,2025-09-30 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,18,0.225,22.5
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-01,modern data architectures_20251001_1,2025-10-01 15:45:00,2025-10-01 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,17,0.2463768115942029,24.637681159420293
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-07,modern data architectures_20251007_1,2025-10-07 10:30:00,2025-10-07 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,18,0.19148936170212766,19.148936170212767
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-07,modern data architectures_20251007_2,2025-10-07 15:45:00,2025-10-07 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,9,0.1125,11.25
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-08,modern data architectures_20251008_1,2025-10-08 15:45:00,2025-10-08 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,16,0.2318840579710145,23.18840579710145
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-14,modern data architectures_20251014_1,2025-10-14 10:30:00,2025-10-14 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,18,0.19148936170212766,19.148936170212767
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-14,modern data architectures_20251014_2,2025-10-14 15:45:00,2025-10-14 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,11,0.1375,13.750000000000002
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-15,modern data architectures_20251015_1,2025-10-15 15:45:00,2025-10-15 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,26,0.37681159420289856,37.68115942028986
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-21,modern data architectures_20251021_1,2025-10-21 10:30:00,2025-10-21 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,19,0.20212765957446807,20.212765957446805
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-21,modern data architectures_20251021_2,2025-10-21 15:45:00,2025-10-21 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,9,0.1125,11.25
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-22,modern data architectures_20251022_1,2025-10-22 15:45:00,2025-10-22 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,13,0.18840579710144928,18.84057971014493
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-28,modern data architectures_20251028_1,2025-10-28 10:30:00,2025-10-28 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,15,0.1595744680851064,15.957446808510639
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-28,modern data architectures_20251028_2,2025-10-28 15:45:00,2025-10-28 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,7,0.0875,8.75
Modern Data Architectures,modern data architectures,Gewoon vak,2025-10-29,modern data architectures_20251029_1,2025-10-29 15:45:00,2025-10-29 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,12,0.17391304347826086,17.391304347826086
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-04,modern data architectures_20251104_1,2025-11-04 10:30:00,2025-11-04 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,20,0.2127659574468085,21.27659574468085
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-04,modern data architectures_20251104_2,2025-11-04 15:45:00,2025-11-04 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,8,0.1,10.0
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-05,modern data architectures_20251105_1,2025-11-05 15:45:00,2025-11-05 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,12,0.17391304347826086,17.391304347826086
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-12,modern data architectures_20251112_1,2025-11-12 15:45:00,2025-11-12 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,11,0.15942028985507245,15.942028985507244
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-18,modern data architectures_20251118_1,2025-11-18 10:30:00,2025-11-18 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,14,0.14893617021276595,14.893617021276595
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-18,modern data architectures_20251118_2,2025-11-18 15:45:00,2025-11-18 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,8,0.1,10.0
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-19,modern data architectures_20251119_1,2025-11-19 15:45:00,2025-11-19 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,10,0.14492753623188406,14.492753623188406
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-25,modern data architectures_20251125_1,2025-11-25 10:30:00,2025-11-25 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,12,0.1276595744680851,12.76595744680851
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-25,modern data architectures_20251125_2,2025-11-25 15:45:00,2025-11-25 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,11,0.1375,13.750000000000002
Modern Data Architectures,modern data architectures,Gewoon vak,2025-11-26,modern data architectures_20251126_1,2025-11-26 15:45:00,2025-11-26 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,11,0.15942028985507245,15.942028985507244
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-02,modern data architectures_20251202_1,2025-12-02 10:30:00,2025-12-02 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,13,0.13829787234042554,13.829787234042554
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-02,modern data architectures_20251202_2,2025-12-02 15:45:00,2025-12-02 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,10,0.125,12.5
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-03,modern data architectures_20251203_1,2025-12-03 15:45:00,2025-12-03 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,11,0.15942028985507245,15.942028985507244
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-05,modern data architectures_20251205_1,2025-12-05 13:30:00,2025-12-05 15:30:00,1,120.0,Friday,13:30,15:30,Friday 13:30-15:30,254,85,0.3346456692913386,33.46456692913386
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-09,modern data architectures_20251209_1,2025-12-09 10:30:00,2025-12-09 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,94,13,0.13829787234042554,13.829787234042554
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-09,modern data architectures_20251209_2,2025-12-09 15:45:00,2025-12-09 17:45:00,1,120.0,Tuesday,15:45,17:45,Tuesday 15:45-17:45,80,10,0.125,12.5
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-10,modern data architectures_20251210_1,2025-12-10 15:45:00,2025-12-10 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,10,0.14492753623188406,14.492753623188406
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-16,modern data architectures_20251216_1,2025-12-16 10:30:00,2025-12-16 12:30:00,1,120.0,Tuesday,10:30,12:30,Tuesday 10:30-12:30,15,0,0.0,0.0
Modern Data Architectures,modern data architectures,Gewoon vak,2025-12-17,modern data architectures_20251217_1,2025-12-17 15:45:00,2025-12-17 17:45:00,1,120.0,Wednesday,15:45,17:45,Wednesday 15:45-17:45,69,2,0.028985507246376812,2.898550724637681
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-09-22,object oriented software development i_20250922_1,2025-09-22 08:15:00,2025-09-22 12:30:00,2,255.0,Monday,08:15,12:30,Monday 08:15-12:30,153,0,0.0,0.0
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-09-23,object oriented software development i_20250923_1,2025-09-23 09:15:00,2025-09-23 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,244,0,0.0,0.0
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-09-24,object oriented software development i_20250924_1,2025-09-24 09:15:00,2025-09-24 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,180,0,0.0,0.0
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-09-25,object oriented software development i_20250925_1,2025-09-25 09:15:00,2025-09-25 12:30:00,1,195.0,Thursday,09:15,12:30,Thursday 09:15-12:30,18,6,0.3333333333333333,33.33333333333333
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-09-25,object oriented software development i_20250925_2,2025-09-25 13:30:00,2025-09-25 16:45:00,1,195.0,Thursday,13:30,16:45,Thursday 13:30-16:45,190,58,0.30526315789473685,30.526315789473685
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-09-26,object oriented software development i_20250926_1,2025-09-26 08:15:00,2025-09-26 12:30:00,3,255.0,Friday,08:15,12:30,Friday 08:15-12:30,204,68,0.3333333333333333,33.33333333333333
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-09-29,object oriented software development i_20250929_1,2025-09-29 08:15:00,2025-09-29 12:30:00,2,255.0,Monday,08:15,12:30,Monday 08:15-12:30,153,59,0.38562091503267976,38.56209150326798
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-09-30,object oriented software development i_20250930_1,2025-09-30 08:30:00,2025-09-30 12:30:00,3,240.0,Tuesday,08:30,12:30,Tuesday 08:30-12:30,315,89,0.28253968253968254,28.253968253968253
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-01,object oriented software development i_20251001_1,2025-10-01 09:15:00,2025-10-01 12:30:00,1,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,122,43,0.3524590163934426,35.24590163934426
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-02,object oriented software development i_20251002_1,2025-10-02 09:15:00,2025-10-02 12:30:00,1,195.0,Thursday,09:15,12:30,Thursday 09:15-12:30,18,6,0.3333333333333333,33.33333333333333
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-02,object oriented software development i_20251002_2,2025-10-02 13:30:00,2025-10-02 16:45:00,1,195.0,Thursday,13:30,16:45,Thursday 13:30-16:45,190,45,0.23684210526315788,23.684210526315788
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-03,object oriented software development i_20251003_1,2025-10-03 08:15:00,2025-10-03 12:30:00,3,255.0,Friday,08:15,12:30,Friday 08:15-12:30,204,58,0.28431372549019607,28.431372549019606
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-06,object oriented software development i_20251006_1,2025-10-06 08:15:00,2025-10-06 12:30:00,2,255.0,Monday,08:15,12:30,Monday 08:15-12:30,153,56,0.3660130718954248,36.60130718954248
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-07,object oriented software development i_20251007_1,2025-10-07 09:15:00,2025-10-07 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,183,47,0.2568306010928962,25.683060109289617
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-08,object oriented software development i_20251008_1,2025-10-08 09:15:00,2025-10-08 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,180,64,0.35555555555555557,35.55555555555556
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-08,object oriented software development i_20251008_2,2025-10-08 13:30:00,2025-10-08 15:30:00,1,120.0,Wednesday,13:30,15:30,Wednesday 13:30-15:30,61,8,0.13114754098360656,13.114754098360656
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-09,object oriented software development i_20251009_1,2025-10-09 09:15:00,2025-10-09 12:30:00,1,195.0,Thursday,09:15,12:30,Thursday 09:15-12:30,18,6,0.3333333333333333,33.33333333333333
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-09,object oriented software development i_20251009_2,2025-10-09 13:30:00,2025-10-09 16:45:00,1,195.0,Thursday,13:30,16:45,Thursday 13:30-16:45,190,40,0.21052631578947367,21.052631578947366
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-10,object oriented software development i_20251010_1,2025-10-10 08:15:00,2025-10-10 12:30:00,3,255.0,Friday,08:15,12:30,Friday 08:15-12:30,140,40,0.2857142857142857,28.57142857142857
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-13,object oriented software development i_20251013_1,2025-10-13 08:15:00,2025-10-13 12:30:00,2,255.0,Monday,08:15,12:30,Monday 08:15-12:30,153,0,0.0,0.0
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-14,object oriented software development i_20251014_1,2025-10-14 09:15:00,2025-10-14 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,186,37,0.1989247311827957,19.892473118279568
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-15,object oriented software development i_20251015_1,2025-10-15 09:15:00,2025-10-15 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,180,128,0.7111111111111111,71.11111111111111
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-16,object oriented software development i_20251016_1,2025-10-16 09:15:00,2025-10-16 12:30:00,1,195.0,Thursday,09:15,12:30,Thursday 09:15-12:30,18,5,0.2777777777777778,27.77777777777778
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-16,object oriented software development i_20251016_2,2025-10-16 13:30:00,2025-10-16 16:45:00,1,195.0,Thursday,13:30,16:45,Thursday 13:30-16:45,190,68,0.35789473684210527,35.78947368421053
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-17,object oriented software development i_20251017_1,2025-10-17 08:15:00,2025-10-17 12:30:00,3,255.0,Friday,08:15,12:30,Friday 08:15-12:30,140,51,0.36428571428571427,36.42857142857142
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-20,object oriented software development i_20251020_1,2025-10-20 08:15:00,2025-10-20 12:30:00,2,255.0,Monday,08:15,12:30,Monday 08:15-12:30,153,56,0.3660130718954248,36.60130718954248
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-21,object oriented software development i_20251021_1,2025-10-21 09:15:00,2025-10-21 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,254,82,0.3228346456692913,32.28346456692913
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-22,object oriented software development i_20251022_1,2025-10-22 09:15:00,2025-10-22 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,180,60,0.3333333333333333,33.33333333333333
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-23,object oriented software development i_20251023_1,2025-10-23 09:15:00,2025-10-23 12:30:00,1,195.0,Thursday,09:15,12:30,Thursday 09:15-12:30,18,6,0.3333333333333333,33.33333333333333
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-23,object oriented software development i_20251023_2,2025-10-23 13:30:00,2025-10-23 16:45:00,1,195.0,Thursday,13:30,16:45,Thursday 13:30-16:45,190,48,0.25263157894736843,25.263157894736842
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-24,object oriented software development i_20251024_1,2025-10-24 08:15:00,2025-10-24 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,79,24,0.3037974683544304,30.37974683544304
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-27,object oriented software development i_20251027_1,2025-10-27 08:15:00,2025-10-27 12:30:00,2,255.0,Monday,08:15,12:30,Monday 08:15-12:30,153,51,0.3333333333333333,33.33333333333333
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-28,object oriented software development i_20251028_1,2025-10-28 09:15:00,2025-10-28 12:30:00,2,195.0,Tuesday,09:15,12:30,Tuesday 09:15-12:30,244,64,0.26229508196721313,26.229508196721312
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-29,object oriented software development i_20251029_1,2025-10-29 09:15:00,2025-10-29 12:30:00,2,195.0,Wednesday,09:15,12:30,Wednesday 09:15-12:30,180,59,0.3277777777777778,32.77777777777778
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-30,object oriented software development i_20251030_1,2025-10-30 09:15:00,2025-10-30 12:30:00,1,195.0,Thursday,09:15,12:30,Thursday 09:15-12:30,18,4,0.2222222222222222,22.22222222222222
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-30,object oriented software development i_20251030_2,2025-10-30 13:30:00,2025-10-30 16:45:00,1,195.0,Thursday,13:30,16:45,Thursday 13:30-16:45,132,45,0.3409090909090909,34.090909090909086
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-10-31,object oriented software development i_20251031_1,2025-10-31 08:15:00,2025-10-31 12:30:00,3,255.0,Friday,08:15,12:30,Friday 08:15-12:30,143,36,0.2517482517482518,25.174825174825177
Object-oriented Software Development I,object oriented software development i,Gewoon vak,2025-11-03,object oriented software development i_20251103_1,2025-11-03 08:15:00,2025-11-03 12:30:00,2,255.0,Monday,08:15,12:30,Monday 08:15-12:30,153,54,0.35294117647058826,35.294117647058826
